Longitud,Latitud,Fecha_Acc,AA_Acc,Hora_Acc,Localidad,Gravedad_Indicador_Tradicional,Con_Embriaguez
-74.06258468231,4.67692331982,2024-05-14,2024,13,BARRIOS UNIDOS,Con Heridos,NO
-74.07668069758,4.60214726745,2024-05-14,2024,7,SANTA FE,Con Heridos,NO
-74.09984854643,4.65844702569,2024-03-11,2024,5,ENGATIVÁ,Con Heridos,NO
-74.05912188475,4.62082131538,2024-03-10,2024,18,SANTA FE,Con Heridos,NO
-74.12448707501,4.57171294296,2024-03-09,2024,19,RAFAEL URIBE URIBE,Con Heridos,NO
-74.06317080384,4.65487567492,2024-03-09,2024,7,CHAPINERO,Con Heridos,NO
-74.19843239969,4.62307656804,2024-03-09,2024,18,BOSA,Con Heridos,NO
-74.18393043463,4.61517889029,2024-03-10,2024,22,BOSA,Con Heridos,NO
-74.06983999197,4.67193661255,2024-03-09,2024,15,BARRIOS UNIDOS,Con Heridos,NO
-74.14387530058,4.60183587436,2024-03-08,2024,1,KENNEDY,Con Heridos,NO
-74.15517140242,4.53977600022,2024-03-07,2024,12,CIUDAD BOLÍVAR,Con Heridos,NO
-74.11842284386,4.58574692218,2024-03-08,2024,12,RAFAEL URIBE URIBE,Con Heridos,NO
-74.08487645571,4.73787838984,2024-03-07,2024,5,SUBA,Con Heridos,NO
-74.07764522021,4.71018510139,2024-03-09,2024,7,SUBA,Con Heridos,NO
-74.11327013536,4.54946380462,2024-03-10,2024,12,RAFAEL URIBE URIBE,Con Heridos,NO
-74.12659553473,4.57601486923,2024-03-10,2024,15,RAFAEL URIBE URIBE,Con Heridos,NO
-74.10781283793,4.59773057461,2024-03-14,2024,19,ANTONIO NARIÑO,Con Heridos,NO
-74.17391238396,4.61509734816,2024-03-20,2024,23,KENNEDY,Con Heridos,NO
-74.11392477934,4.70163096666,2024-05-15,2024,22,ENGATIVÁ,Con Heridos,NO
-74.13313261326,4.58546191348,2024-05-14,2024,16,TUNJUELITO,Con Heridos,NO
-74.19738773919,4.60531129158,2024-05-15,2024,5,BOSA,Con Heridos,NO
-74.19055548893,4.59919832482,2024-05-14,2024,13,BOSA,Con Heridos,NO
-74.05071048006,4.64946237735,2024-05-15,2024,18,CHAPINERO,Con Heridos,NO
-74.0935378419,4.56420382771,2024-05-15,2024,7,SAN CRISTÓBAL,Con Heridos,NO
-74.03000382368,4.69847660296,2024-04-07,2024,10,USAQUÉN,Con Heridos,NO
-74.09707514231,4.6897084662,2024-05-20,2024,5,ENGATIVÁ,Con Muertos,NO
-74.13337615912,4.66247307696,2024-05-12,2024,17,FONTIBÓN,Con Heridos,NO
-74.07245480446,4.71312416226,2024-05-20,2024,7,SUBA,Con Muertos,NO
-74.09297111233,4.69937989443,2024-05-15,2024,7,ENGATIVÁ,Con Heridos,NO
-74.10412935202,4.70468373555,2024-05-19,2024,5,ENGATIVÁ,Con Heridos,NO
-74.11958643079,4.58290241407,2024-05-18,2024,9,RAFAEL URIBE URIBE,Con Heridos,NO
-74.08558992331,4.55295418861,2024-05-23,2024,22,SAN CRISTÓBAL,Con Heridos,NO
-74.12859109823,4.60900438699,2024-05-22,2024,22,PUENTE ARANDA,Con Heridos,NO
-74.03848438367,4.79716990637,2024-05-14,2024,8,USAQUÉN,Con Heridos,NO
-74.07628668134,4.66646435202,2024-05-28,2024,13,BARRIOS UNIDOS,Con Heridos,NO
-74.11667404358,4.5554273985,2024-05-30,2024,13,RAFAEL URIBE URIBE,Con Heridos,NO
-74.0811535496,4.72053546371,2024-05-31,2024,13,SUBA,Con Heridos,NO
-74.09587619488,4.55655036667,2024-05-31,2024,5,SAN CRISTÓBAL,Con Heridos,NO
-74.11340443079,4.51247255361,2024-04-23,2024,18,USME,Con Heridos,NO
-74.15262369101,4.64107539301,2024-04-23,2024,18,KENNEDY,Con Heridos,NO
-74.11636022513,4.72161005344,2024-04-24,2024,22,ENGATIVÁ,Solo Daños,NO
-74.09073591389,4.67813435581,2024-04-20,2024,8,ENGATIVÁ,Con Heridos,NO
-74.05474451964,4.69943895272,2024-04-24,2024,18,USAQUÉN,Con Heridos,NO
-74.18392061306,4.63310519558,2024-04-21,2024,19,BOSA,Con Heridos,NO
-74.09642872994,4.57360857198,2024-04-17,2024,10,SAN CRISTÓBAL,Con Heridos,NO
-74.11925960029,4.52658032843,2024-04-23,2024,7,USME,Con Heridos,NO
-74.13759795611,4.58439941506,2024-04-20,2024,22,TUNJUELITO,Con Muertos,NO
-74.07719192688,4.65847643252,2024-04-22,2024,5,BARRIOS UNIDOS,Con Heridos,NO
-74.13359626066,4.5400701749,2024-04-23,2024,9,CIUDAD BOLÍVAR,Con Heridos,NO
-74.0405127186,4.6691082585,2024-04-24,2024,7,CHAPINERO,Con Heridos,NO
-74.12226913159,4.62907968078,2024-04-25,2024,23,PUENTE ARANDA,Solo Daños,NO
-74.11844296043,4.52317741239,2024-04-25,2024,20,USME,Con Heridos,NO
-74.08697662537,4.5355318554,2024-04-25,2024,20,SAN CRISTÓBAL,Con Heridos,NO
-74.1232561845,4.57493203647,2024-04-03,2024,3,RAFAEL URIBE URIBE,Solo Daños,SI
-74.06556991522,4.6768394223,2024-04-01,2024,12,BARRIOS UNIDOS,Con Heridos,NO
-74.08716919927,4.54630295457,2024-04-06,2024,13,SAN CRISTÓBAL,Con Heridos,NO
-74.11156373784,4.66678052175,2024-04-03,2024,15,ENGATIVÁ,Con Heridos,NO
-74.0917160887,4.60509032031,2024-04-02,2024,8,LOS MÁRTIRES,Con Heridos,NO
-74.13000730459,4.5771832573,2024-04-03,2024,13,TUNJUELITO,Con Heridos,NO
-74.11743042652,4.70874159853,2024-04-07,2024,8,ENGATIVÁ,Con Heridos,NO
-74.12110626629,4.72168149378,2024-04-06,2024,15,ENGATIVÁ,Con Heridos,NO
-74.07198575918,4.6137846523,2024-04-06,2024,15,SANTA FE,Con Heridos,NO
-74.06083217869,4.65406418147,2024-04-06,2024,6,CHAPINERO,Solo Daños,SI
-74.02489689772,4.72662478348,2024-04-02,2024,13,USAQUÉN,Con Heridos,NO
-74.0469071049,4.7460632018,2024-04-08,2024,11,USAQUÉN,Con Heridos,NO
-74.1129310209,4.64255512633,2024-04-07,2024,3,PUENTE ARANDA,Con Heridos,NO
-74.06291989271,4.63948203624,2024-04-08,2024,6,CHAPINERO,Con Heridos,NO
-74.19217310661,4.62574951345,2024-04-07,2024,13,BOSA,Con Heridos,NO
-74.11637461417,4.74714544915,2024-04-07,2024,1,SUBA,Solo Daños,NO
-74.11130669974,4.66114710279,2024-04-05,2024,18,FONTIBÓN,Con Heridos,NO
-74.08987609331,4.59234806617,2024-04-05,2024,6,LOS MÁRTIRES,Con Heridos,NO
-74.10477256453,4.62040958705,2024-04-08,2024,8,PUENTE ARANDA,Con Heridos,NO
-74.10216329281,4.62332904545,2024-04-06,2024,0,PUENTE ARANDA,Con Heridos,NO
-74.15469167416,4.57562718855,2024-05-24,2024,6,CIUDAD BOLÍVAR,Con Heridos,NO
-74.13056811973,4.66580938506,2024-05-24,2024,5,FONTIBÓN,Con Heridos,NO
-74.11681383431,4.71535902698,2024-01-22,2024,19,ENGATIVÁ,Con Heridos,NO
-74.1654424117,4.57019537038,2024-01-22,2024,6,CIUDAD BOLÍVAR,Con Heridos,SI
-74.15040288553,4.67866209577,2024-01-19,2024,9,FONTIBÓN,Con Heridos,NO
-74.03083335379,4.73067861808,2024-01-22,2024,12,USAQUÉN,Con Heridos,NO
-74.10086242144,4.67069352829,2024-01-22,2024,19,ENGATIVÁ,Con Heridos,NO
-74.13083440854,4.58194622552,2024-01-21,2024,14,TUNJUELITO,Con Heridos,NO
-74.08383978193,4.54207196415,2024-01-23,2024,15,SAN CRISTÓBAL,Solo Daños,NO
-74.08780298934,4.59217841547,2024-01-23,2024,10,SANTA FE,Con Heridos,NO
-74.10413605754,4.57680493506,2024-01-23,2024,22,RAFAEL URIBE URIBE,Con Heridos,NO
-74.12669745867,4.59335333831,2024-01-22,2024,4,ANTONIO NARIÑO,Con Heridos,NO
-74.12766439502,4.6018299184,2024-02-14,2024,17,PUENTE ARANDA,Con Muertos,NO
-74.16398955171,4.59594270962,2024-02-20,2024,9,BOSA,Con Heridos,NO
-74.08696834868,4.73098804997,2024-02-21,2024,15,SUBA,Con Heridos,NO
-74.15858355944,4.64918113888,2024-02-23,2024,2,KENNEDY,Con Muertos,SI
-74.20282971725,4.61018074975,2024-03-02,2024,11,BOSA,Con Heridos,NO
-74.05376819556,4.71655786338,2024-03-03,2024,0,SUBA,Con Heridos,NO
-74.13428274576,4.58200116693,2024-04-30,2024,8,TUNJUELITO,Con Heridos,NO
-74.14545683044,4.55607047771,2024-05-02,2024,18,CIUDAD BOLÍVAR,Con Heridos,NO
-74.12120220284,4.52220618229,2024-05-01,2024,14,USME,Con Heridos,NO
-74.09657893364,4.69932935184,2024-05-01,2024,21,ENGATIVÁ,Con Heridos,NO
-74.05838964169,4.70003507426,2024-05-02,2024,11,SUBA,Con Heridos,NO
-74.05466673558,4.75344602206,2024-05-01,2024,17,SUBA,Con Heridos,NO
-74.03677607572,4.72177679291,2024-05-02,2024,6,USAQUÉN,Con Heridos,NO
-74.13571504538,4.70908910875,2024-05-05,2024,22,ENGATIVÁ,Solo Daños,NO
-74.17581407015,4.60845096494,2024-05-03,2024,10,KENNEDY,Con Heridos,NO
-74.10643202846,4.68656340494,2024-05-03,2024,19,ENGATIVÁ,Con Heridos,NO
-74.11476162855,4.63458431303,2024-05-01,2024,11,PUENTE ARANDA,Con Heridos,NO
-74.06691101973,4.65626556996,2024-05-03,2024,23,BARRIOS UNIDOS,Con Heridos,NO
-74.13944868033,4.66401291517,2024-05-03,2024,9,FONTIBÓN,Con Heridos,NO
-74.09794684791,4.57207424525,2024-04-27,2024,3,RAFAEL URIBE URIBE,Con Heridos,NO
-74.07673192804,4.59788907649,2024-05-03,2024,20,CANDELARIA,Con Heridos,NO
-74.12553337996,4.7181590641,2024-05-01,2024,10,ENGATIVÁ,Solo Daños,SI
-74.09319130366,4.68550346398,2024-05-03,2024,20,ENGATIVÁ,Con Heridos,NO
-74.03968659823,4.79207756826,2024-05-02,2024,22,USAQUÉN,Con Heridos,NO
-74.06505493109,4.64021455305,2024-05-04,2024,11,CHAPINERO,Con Heridos,NO
-74.0456008691,4.67244721211,2024-01-01,2024,6,CHAPINERO,Con Heridos,NO
-74.12665157245,4.63892946865,2024-01-02,2024,15,KENNEDY,Con Heridos,NO
-74.05555991118,4.69956726592,2024-11-28,2024,8,SUBA,Con Heridos,NO
-74.16664627974,4.6818624944,2024-08-26,2024,7,FONTIBÓN,Con Heridos,NO
-74.20385120098,4.60825312313,2024-07-15,2024,16,BOSA,Solo Daños,SI
-74.06325248663,4.63826295547,2024-08-26,2024,18,CHAPINERO,Con Heridos,NO
-74.11677864973,4.71529614669,2024-08-25,2024,19,ENGATIVÁ,Con Heridos,NO
-74.10392964941,4.59402416692,2024-09-20,2024,15,ANTONIO NARIÑO,Con Heridos,NO
-74.05934816045,4.67205666388,2024-09-20,2024,18,CHAPINERO,Con Heridos,NO
-74.1253968309,4.67203576276,2024-09-20,2024,23,FONTIBÓN,Con Heridos,NO
-74.14182227321,4.58092140682,2024-11-01,2024,15,TUNJUELITO,Con Heridos,NO
-74.15583161299,4.67101165114,2024-11-22,2024,5,FONTIBÓN,Con Heridos,NO
-74.11630121653,4.72444354075,2024-11-22,2024,19,ENGATIVÁ,Con Heridos,NO
-74.11166367714,4.59738778058,2024-11-27,2024,4,PUENTE ARANDA,Con Heridos,NO
-74.06550554662,4.59967012275,2024-12-20,2024,10,SANTA FE,Con Heridos,NO
-74.08636953706,4.75172105225,2024-12-24,2024,21,SUBA,Con Heridos,NO
-74.09406811667,4.60141911548,2024-11-15,2024,8,LOS MÁRTIRES,Con Heridos,NO
-74.10411566421,4.57686784361,2024-11-19,2024,8,RAFAEL URIBE URIBE,Con Heridos,NO
-74.04326466505,4.77201766158,2024-11-24,2024,15,USAQUÉN,Con Heridos,NO
-74.1818088073,4.60994012378,2024-11-25,2024,5,BOSA,Con Heridos,NO
-74.09776715224,4.59554033503,2024-11-25,2024,19,LOS MÁRTIRES,Con Heridos,NO
-74.08205074851,4.63074658098,2024-11-25,2024,15,TEUSAQUILLO,Con Heridos,NO
-74.12119356577,4.58463736789,2024-11-25,2024,17,RAFAEL URIBE URIBE,Con Heridos,NO
-74.1321798939,4.6674775388,2024-12-08,2024,9,FONTIBÓN,Solo Daños,SI
-74.06341878359,4.67639565794,2024-12-09,2024,22,BARRIOS UNIDOS,Con Heridos,NO
-74.05099140358,4.69880624408,2024-12-15,2024,2,USAQUÉN,Con Heridos,NO
-74.13461265747,4.64818396607,2024-12-18,2024,5,KENNEDY,Con Heridos,NO
-74.07772389403,4.65656677092,2024-12-17,2024,14,BARRIOS UNIDOS,Con Heridos,NO
-74.17010632937,4.69557885288,2024-06-17,2024,11,FONTIBÓN,Con Heridos,NO
-74.17818782513,4.63062761229,2024-06-17,2024,20,BOSA,Con Heridos,NO
-74.13839725439,4.67920437686,2024-06-23,2024,11,FONTIBÓN,Con Heridos,NO
-74.12195531313,4.72077069743,2024-06-23,2024,15,ENGATIVÁ,Con Heridos,NO
-74.17541817682,4.63321444217,2024-06-29,2024,19,KENNEDY,Con Heridos,NO
-74.07423164064,4.67840987592,2024-07-27,2024,15,BARRIOS UNIDOS,Con Heridos,NO
-74.08865835732,4.65938626519,2024-08-01,2024,20,BARRIOS UNIDOS,Con Heridos,NO
-74.05132348777,4.67436590508,2024-07-31,2024,14,CHAPINERO,Con Heridos,NO
-74.10727648163,4.5741192451,2024-07-31,2024,16,RAFAEL URIBE URIBE,Con Heridos,NO
-74.12563566414,4.52434585933,2024-08-01,2024,18,USME,Con Heridos,NO
-74.06792536753,4.68931039869,2024-08-01,2024,23,BARRIOS UNIDOS,Con Heridos,NO
-74.16887787764,4.59570877093,2024-12-22,2024,12,BOSA,Con Heridos,NO
-74.08928064291,4.69557885288,2024-07-27,2024,23,ENGATIVÁ,Con Heridos,NO
-74.15332789267,4.62160975212,2024-07-31,2024,12,KENNEDY,Con Heridos,NO
-74.14028286348,4.5982428023,2024-08-01,2024,8,KENNEDY,Con Heridos,NO
-74.13407255906,4.68146708721,2024-07-28,2024,8,FONTIBÓN,Con Heridos,NO
-74.09591508098,4.75694138988,2024-08-02,2024,9,SUBA,Con Heridos,NO
-74.07135958865,4.7191394906,2024-08-02,2024,16,SUBA,Solo Daños,NO
-74.07498428021,4.61845591829,2024-08-03,2024,17,TEUSAQUILLO,Con Muertos,NO
-74.1754117388,4.59655094984,2024-07-20,2024,23,BOSA,Con Heridos,SI
-74.10743396303,4.6264278212,2024-07-23,2024,12,PUENTE ARANDA,Con Heridos,NO
-74.09029188317,4.56171560485,2024-08-05,2024,5,SAN CRISTÓBAL,Con Heridos,NO
-74.08879248087,4.54385537681,2024-11-18,2024,11,SAN CRISTÓBAL,Con Heridos,NO
-74.08734587571,4.59372942516,2024-11-17,2024,9,SANTA FE,Con Heridos,NO
-74.08973527734,4.50699505948,2024-11-18,2024,9,USME,Con Heridos,NO
-74.14205042307,4.60252638108,2024-12-08,2024,6,KENNEDY,Con Muertos,SI
-74.17501619006,4.59471287458,2024-06-02,2024,8,CIUDAD BOLÍVAR,Con Heridos,NO
-74.10724071448,4.54666684974,2024-06-03,2024,20,RAFAEL URIBE URIBE,Con Heridos,NO
-74.14035929029,4.58220971056,2024-06-03,2024,18,TUNJUELITO,Con Heridos,NO
-74.10003898327,4.74870145982,2024-06-03,2024,3,SUBA,Con Heridos,NO
-74.07473234122,4.61847665994,2024-06-04,2024,18,TEUSAQUILLO,Con Heridos,NO
-74.1378929991,4.62781513317,2024-06-02,2024,2,KENNEDY,Con Heridos,NO
-74.09040448849,4.73883801193,2024-05-31,2024,6,SUBA,Con Heridos,NO
-74.1448560137,4.63087357001,2024-06-01,2024,16,KENNEDY,Con Heridos,NO
-74.15635196154,4.64095241594,2024-06-03,2024,12,KENNEDY,Con Heridos,NO
-74.16779158299,4.62861717208,2024-06-04,2024,6,KENNEDY,Con Heridos,NO
-74.11432382462,4.50349637061,2024-06-05,2024,8,USME,Con Heridos,NO
-74.11746529524,4.62818941811,2024-06-02,2024,20,PUENTE ARANDA,Con Heridos,NO
-74.03324393217,4.74838871852,2024-06-01,2024,21,USAQUÉN,Con Heridos,NO
-74.06793562357,4.66884894759,2024-06-06,2024,6,BARRIOS UNIDOS,Con Heridos,NO
-74.18470321124,4.59937222877,2024-06-05,2024,13,BOSA,Con Heridos,NO
-74.06871346419,4.68766076962,2024-06-06,2024,7,BARRIOS UNIDOS,Con Heridos,NO
-74.10051105206,4.56342717157,2024-06-05,2024,18,SAN CRISTÓBAL,Con Heridos,NO
-74.14612469857,4.65025316492,2024-06-06,2024,8,KENNEDY,Con Heridos,NO
-74.13778571074,4.63058483703,2024-06-04,2024,10,KENNEDY,Con Heridos,NO
-74.06258193438,4.6166773923,2024-06-05,2024,14,SANTA FE,Con Heridos,NO
-74.10686031416,4.6852276345,2024-03-01,2024,16,ENGATIVÁ,Con Heridos,NO
-74.1581602599,4.62606813844,2024-02-28,2024,21,KENNEDY,Con Heridos,NO
-74.04419002716,4.76251004983,2024-03-03,2024,13,USAQUÉN,Con Heridos,NO
-74.10087315027,4.59747066153,2024-05-10,2024,14,LOS MÁRTIRES,Con Heridos,NO
-74.11174682562,4.59499492327,2024-05-09,2024,5,ANTONIO NARIÑO,Con Heridos,NO
-74.11448145935,4.59304709021,2024-05-10,2024,18,ANTONIO NARIÑO,Con Heridos,NO
-74.07482816912,4.60523007375,2024-05-10,2024,3,SANTA FE,Con Heridos,NO
-74.02980534022,4.70227253041,2024-05-12,2024,13,USAQUÉN,Con Heridos,NO
-74.08448097231,4.67967698222,2024-05-09,2024,20,ENGATIVÁ,Con Heridos,NO
-74.11358145659,4.59639855563,2024-05-12,2024,16,PUENTE ARANDA,Con Heridos,NO
-74.16037259285,4.62488768344,2024-01-23,2024,0,KENNEDY,Con Heridos,NO
-74.16283754294,4.5960643577,2024-01-24,2024,14,BOSA,Con Heridos,NO
-74.11958190386,4.62888359925,2024-01-24,2024,19,PUENTE ARANDA,Con Heridos,NO
-74.13238764788,4.66811158526,2024-01-24,2024,11,FONTIBÓN,Con Heridos,NO
-74.0461994006,4.74709157865,2024-01-23,2024,14,USAQUÉN,Con Heridos,NO
-74.14714246756,4.59058737569,2024-01-23,2024,18,TUNJUELITO,Con Heridos,NO
-74.14166061686,4.71397845623,2024-01-23,2024,20,ENGATIVÁ,Con Heridos,NO
-74.08464578573,4.59704823596,2024-03-18,2024,12,SANTA FE,Solo Daños,NO
-74.06564233486,4.75546412173,2024-03-19,2024,5,SUBA,Con Heridos,NO
-74.07026646321,4.67550812839,2024-03-13,2024,16,BARRIOS UNIDOS,Con Heridos,NO
-74.12399989039,4.70716734729,2024-03-17,2024,2,ENGATIVÁ,Con Heridos,NO
-74.04805532413,4.76037921672,2024-03-20,2024,8,SUBA,Con Heridos,NO
-74.11325078875,4.5769991449,2024-03-20,2024,5,RAFAEL URIBE URIBE,Con Heridos,NO
-74.02307299559,4.73764316194,2024-03-22,2024,21,USAQUÉN,Con Heridos,NO
-74.15372607891,4.635501302,2024-03-20,2024,14,KENNEDY,Con Heridos,NO
-74.07512930815,4.6105764241,2024-03-23,2024,17,SANTA FE,Con Heridos,NO
-74.1351571459,4.66398885522,2024-03-20,2024,15,FONTIBÓN,Con Heridos,NO
-74.10020125692,4.56015187418,2024-03-20,2024,14,SAN CRISTÓBAL,Con Heridos,NO
-74.10256294195,4.6046545315,2024-03-21,2024,7,PUENTE ARANDA,Con Heridos,NO
-74.06730798666,4.64057813776,2024-03-24,2024,13,TEUSAQUILLO,Con Heridos,NO
-74.1123273233,4.69176684317,2024-03-24,2024,0,ENGATIVÁ,Con Heridos,NO
-74.07614854758,4.66665415757,2024-03-18,2024,18,BARRIOS UNIDOS,Con Heridos,NO
-74.05962077563,4.67867863543,2024-03-21,2024,6,BARRIOS UNIDOS,Con Heridos,NO
-74.06551090662,4.60461175467,2024-03-23,2024,23,SANTA FE,Con Heridos,NO
-74.14965985005,4.54681925452,2024-03-24,2024,2,CIUDAD BOLÍVAR,Con Heridos,NO
-74.11835310643,4.52562933356,2024-05-31,2024,5,USME,Con Heridos,NO
-74.17935458605,4.59711507546,2024-05-31,2024,11,BOSA,Con Heridos,NO
-74.10279897635,4.5055671875,2024-06-01,2024,9,USME,Con Heridos,NO
-74.08656088297,4.60164410579,2024-06-05,2024,12,LOS MÁRTIRES,Solo Daños,NO
-74.07031608407,4.62043633258,2024-05-24,2024,19,RAFAEL URIBE URIBE,Con Heridos,NO
-74.10842088644,4.54296233414,2024-05-26,2024,18,RAFAEL URIBE URIBE,Con Heridos,NO
-74.08666012471,4.62010214595,2024-05-26,2024,2,LOS MÁRTIRES,Con Heridos,NO
-74.14206919854,4.53800111438,2024-06-06,2024,17,CIUDAD BOLÍVAR,Solo Daños,NO
-74.12212697451,4.7048762039,2024-06-07,2024,11,ENGATIVÁ,Con Heridos,NO
-74.05178470199,4.71901178886,2024-06-07,2024,16,SUBA,Con Heridos,NO
-74.08836869185,4.61833229094,2024-06-10,2024,15,LOS MÁRTIRES,Con Heridos,NO
-74.07153514807,4.66042797412,2024-06-08,2024,15,BARRIOS UNIDOS,Solo Daños,SI
-74.11943940108,4.65724936456,2024-06-12,2024,4,FONTIBÓN,Solo Daños,NO
-74.12046132271,4.51476140393,2024-06-09,2024,18,USME,Con Heridos,NO
-74.19856724922,4.61345447282,2024-06-09,2024,14,BOSA,Con Heridos,NO
-74.06780151312,4.72933528877,2024-06-06,2024,17,SUBA,Con Heridos,NO
-74.05022231524,4.73057826841,2024-03-26,2024,17,USAQUÉN,Con Heridos,NO
-74.07548604269,4.58985359463,2024-03-30,2024,17,CANDELARIA,Con Heridos,NO
-74.09932819788,4.70515421363,2024-03-29,2024,15,ENGATIVÁ,Con Heridos,NO
-74.11907311336,4.64373008588,2024-04-06,2024,5,FONTIBÓN,Con Heridos,NO
-74.09738627856,4.59432117876,2024-04-07,2024,1,ANTONIO NARIÑO,Con Heridos,NO
-74.19427303259,4.60538975787,2024-04-07,2024,22,BOSA,Con Heridos,NO
-74.16411963885,4.62384235371,2024-04-07,2024,4,KENNEDY,Con Heridos,NO
-74.13364438002,4.57988899079,2024-04-04,2024,18,TUNJUELITO,Con Heridos,NO
-74.08936259468,4.74472328419,2024-04-13,2024,16,SUBA,Con Heridos,NO
-74.10842625086,4.69132844122,2024-04-15,2024,9,ENGATIVÁ,Con Muertos,NO
-74.1210852434,4.54593226126,2024-04-12,2024,9,USME,Con Heridos,NO
-74.14204505865,4.65401459996,2024-04-17,2024,23,KENNEDY,Con Heridos,NO
-74.15575785224,4.58818659875,2024-04-12,2024,10,CIUDAD BOLÍVAR,Con Heridos,NO
-74.10799441521,4.57873130173,2024-04-14,2024,5,RAFAEL URIBE URIBE,Con Heridos,SI
-74.15162817555,4.59522871728,2024-04-17,2024,23,KENNEDY,Con Heridos,NO
-74.08651260321,4.61670947438,2024-04-17,2024,19,LOS MÁRTIRES,Con Heridos,NO
-74.11750955169,4.57668996783,2024-04-15,2024,13,RAFAEL URIBE URIBE,Con Heridos,NO
-74.0595442094,4.71456856717,2024-05-10,2024,16,SUBA,Con Heridos,NO
-74.09969806647,4.56606801717,2024-04-08,2024,6,SAN CRISTÓBAL,Con Heridos,NO
-74.06914798205,4.64542235143,2024-04-09,2024,23,TEUSAQUILLO,Con Heridos,NO
-74.14132086222,4.68728116985,2024-04-09,2024,6,FONTIBÓN,Con Heridos,NO
-74.1015651602,4.59667393461,2024-04-09,2024,14,LOS MÁRTIRES,Con Heridos,NO
-74.05118791048,4.72074931255,2024-04-10,2024,10,USAQUÉN,Con Heridos,NO
-74.16529736975,4.61612810675,2024-01-28,2024,14,KENNEDY,Con Heridos,NO
-74.13594668042,4.63942614936,2024-01-27,2024,1,KENNEDY,Con Heridos,NO
-74.11384097665,4.59688691899,2024-01-27,2024,23,PUENTE ARANDA,Con Heridos,NO
-74.04552942157,4.66796991612,2024-01-27,2024,11,CHAPINERO,Con Heridos,NO
-74.13634609529,4.54530820939,2024-01-30,2024,7,CIUDAD BOLÍVAR,Con Heridos,NO
-74.05679203113,4.71126869148,2024-01-29,2024,10,SUBA,Con Heridos,NO
-74.12320497836,4.62668085407,2024-01-30,2024,7,PUENTE ARANDA,Con Heridos,NO
-74.07250147444,4.60095080176,2024-01-30,2024,17,CANDELARIA,Con Heridos,NO
-74.09996607545,4.56390187859,2024-01-29,2024,13,SAN CRISTÓBAL,Con Heridos,NO
-74.07313984837,4.64764272875,2024-01-31,2024,22,TEUSAQUILLO,Solo Daños,NO
-74.16762065339,4.59597248327,2024-01-30,2024,0,BOSA,Con Heridos,NO
-74.12803259099,4.69763114188,2024-01-29,2024,19,ENGATIVÁ,Con Heridos,NO
-74.13187412207,4.70561934506,2024-03-02,2024,23,ENGATIVÁ,Con Heridos,NO
-74.12654725497,4.581904916,2024-03-02,2024,6,RAFAEL URIBE URIBE,Con Heridos,NO
-74.13197068159,4.66389528876,2024-03-20,2024,15,FONTIBÓN,Con Heridos,NO
-74.08042935316,4.59605366337,2024-03-24,2024,13,SANTA FE,Con Heridos,NO
-74.17896639621,4.60624796565,2024-03-24,2024,9,BOSA,Con Heridos,NO
-74.15947966437,4.62590846298,2024-03-25,2024,15,KENNEDY,Con Heridos,NO
-74.0665412363,4.65691132986,2024-03-19,2024,8,BARRIOS UNIDOS,Con Heridos,NO
-74.11683229391,4.71542445697,2024-03-22,2024,21,ENGATIVÁ,Con Heridos,NO
-74.07525103103,4.71880656521,2024-06-14,2024,20,SUBA,Con Heridos,NO
-74.11830750887,4.63735399037,2024-06-20,2024,8,PUENTE ARANDA,Con Heridos,NO
-74.022285495,4.74236001224,2024-06-16,2024,23,USAQUÉN,Con Heridos,NO
-74.10243419592,4.58132741015,2024-06-15,2024,13,ANTONIO NARIÑO,Con Heridos,NO
-74.10233227198,4.66994767668,2024-06-22,2024,22,ENGATIVÁ,Con Muertos,NO
-74.09897414629,4.57079319395,2024-06-15,2024,12,SAN CRISTÓBAL,Con Heridos,NO
-74.06952617352,4.64261394132,2024-01-22,2024,14,TEUSAQUILLO,Con Heridos,NO
-74.14380433301,4.60126786724,2024-01-22,2024,18,KENNEDY,Con Heridos,NO
-74.16484481,4.6249851452,2024-01-23,2024,18,KENNEDY,Con Heridos,NO
-74.15767307128,4.63923073451,2024-01-28,2024,14,KENNEDY,Con Heridos,NO
-74.10464013719,4.69817473403,2024-01-29,2024,9,ENGATIVÁ,Con Heridos,NO
-74.15806321089,4.59608307279,2024-05-04,2024,22,BOSA,Con Heridos,NO
-74.17320159857,4.63746226421,2024-05-04,2024,12,KENNEDY,Con Heridos,NO
-74.0883483133,4.65916383489,2024-05-03,2024,10,TEUSAQUILLO,Con Heridos,NO
-74.1409193719,4.71357022449,2024-04-14,2024,11,ENGATIVÁ,Con Heridos,NO
-74.1701116167,4.58116558192,2024-01-28,2024,0,CIUDAD BOLÍVAR,Solo Daños,NO
-74.03914137925,4.7619635488,2024-02-03,2024,13,USAQUÉN,Con Heridos,NO
-74.1026855895,4.62735335028,2024-02-03,2024,15,PUENTE ARANDA,Con Heridos,NO
-74.11975278272,4.64292084679,2024-02-03,2024,18,FONTIBÓN,Con Heridos,NO
-74.09361509268,4.61561333589,2024-03-02,2024,9,PUENTE ARANDA,Con Heridos,SI
-74.05528632586,4.67006530208,2024-03-02,2024,3,CHAPINERO,Con Heridos,NO
